CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-11 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-12 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-13 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-14 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-15 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-16 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-17 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-18 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-19 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-20 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-21 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-22 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-23 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-24 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-25 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-26 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-27 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-02-28 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-01 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-02 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-03 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-04 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-05 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-06 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-07 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-08 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-09 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-10 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-11 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-12 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-13 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-14 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-15 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-16 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-17 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-18 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-19 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-20 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-21 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-22 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-23 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-24 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-25 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-26 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-27 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-28 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-29 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-30 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-03-31 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-01 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-02 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-03 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-04 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-05 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-06 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-07 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-08 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-09 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-10 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-11 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-12 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-13 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-14 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-15 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-16 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-17 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-18 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-19 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-20 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-21 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-22 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-23 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-24 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-25 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-26 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-27 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-28 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-29 00:00,mm,2,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-04-30 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-01 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-02 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-03 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-04 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-05 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-06 00:00,mm,3,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-07 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-08 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-09 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-10 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-11 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-12 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-13 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-14 00:00,mm,1.5,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-15 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-16 00:00,mm,14.5,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-17 00:00,mm,33,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-18 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-19 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-20 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-21 00:00,mm,17,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-22 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-23 00:00,mm,3.5,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-24 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-25 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-26 00:00,mm,7,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-27 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-28 00:00,mm,2,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-29 00:00,mm,0.1,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-30 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-05-31 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-01 00:00,mm,27,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-02 00:00,mm,6.5,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-03 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-04 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-05 00:00,mm,0.5,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-06 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-07 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-08 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-09 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-10 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-11 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-12 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-13 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-14 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-15 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-16 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-17 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-18 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-19 00:00,mm,13,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-20 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-21 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-22 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-23 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-24 00:00,mm,0.4,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-25 00:00,mm,8,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-26 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-27 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-28 00:00,mm,0.1,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-29 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-06-30 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-01 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-02 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-03 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-04 00:00,mm,3,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-05 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-06 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-07 00:00,mm,4,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-08 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-09 00:00,mm,23.9,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-10 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-11 00:00,mm,34,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-12 00:00,mm,0.3,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-13 00:00,mm,1,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-14 00:00,mm,12.5,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-15 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-16 00:00,mm,10,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-17 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-18 00:00,mm,3,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-19 00:00,mm,1,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-20 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-21 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-22 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-23 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-24 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-25 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-26 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-27 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-28 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-29 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-30 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-07-31 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-01 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-02 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-03 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-04 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-05 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-06 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-07 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-08 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-09 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-10 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-11 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-12 00:00,mm,0,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-13 00:00,mm,6,Definitivo
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),1951-08-14 00:00,mm,0.1,Definitivo
